rank_global,rank_within_view,object_name,view_name,frame_id,image_path,image_exists,mask_height,mask_width,mask_area_pixels,mask_area_ratio,decode_ok,error
92,92,stainless bowl_0,aria01_214-1,2190,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/2190.jpg,True,1408,1408,19883,0.010029438113378098,True,
93,93,stainless bowl_0,aria01_214-1,1410,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1410.jpg,True,1408,1408,19778,0.00997647372159091,True,
94,94,stainless bowl_0,aria01_214-1,1980,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1980.jpg,True,1408,1408,19159,0.00966423602143595,True,
95,95,stainless bowl_0,aria01_214-1,540,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/540.jpg,True,1408,1408,19137,0.009653138720299586,True,
96,96,stainless bowl_0,aria01_214-1,2160,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/2160.jpg,True,1408,1408,19099,0.009633970654700414,True,
97,97,stainless bowl_0,aria01_214-1,2580,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/2580.jpg,True,1408,1408,19019,0.009593616832386364,True,
98,98,stainless bowl_0,aria01_214-1,1080,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1080.jpg,True,1408,1408,18825,0.009495758813274793,True,
99,99,stainless bowl_0,aria01_214-1,570,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/570.jpg,True,1408,1408,18802,0.009484157089359504,True,
100,100,stainless bowl_0,aria01_214-1,3720,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3720.jpg,True,1408,1408,18734,0.009449856340392563,True,
101,101,stainless bowl_0,aria01_214-1,1260,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1260.jpg,True,1408,1408,18662,0.009413537900309916,True,
102,102,stainless bowl_0,aria01_214-1,1140,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1140.jpg,True,1408,1408,18658,0.009411520209194215,True,
103,103,stainless bowl_0,aria01_214-1,480,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/480.jpg,True,1408,1408,18382,0.009272299522210745,True,
104,104,stainless bowl_0,aria01_214-1,1230,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1230.jpg,True,1408,1408,17726,0.008941398179235538,True,
105,105,stainless bowl_0,aria01_214-1,1950,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1950.jpg,True,1408,1408,17530,0.008842531314566115,True,
106,106,stainless bowl_0,aria01_214-1,510,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/510.jpg,True,1408,1408,17228,0.00869019563533058,True,
107,107,stainless bowl_0,aria01_214-1,3120,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3120.jpg,True,1408,1408,17138,0.008644797585227272,True,
108,108,stainless bowl_0,aria01_214-1,3780,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3780.jpg,True,1408,1408,17104,0.008627647210743801,True,
109,109,stainless bowl_0,aria01_214-1,720,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/720.jpg,True,1408,1408,16875,0.008512134394369835,True,
110,110,stainless bowl_0,aria01_214-1,1590,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1590.jpg,True,1408,1408,16798,0.008473293840392563,True,
111,111,stainless bowl_0,aria01_214-1,690,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/690.jpg,True,1408,1408,16452,0.008298763558884297,True,
112,112,stainless bowl_0,aria01_214-1,1200,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1200.jpg,True,1408,1408,16422,0.00828363087551653,True,
113,113,stainless bowl_0,aria01_214-1,900,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/900.jpg,True,1408,1408,15009,0.007570881488894628,True,
114,114,stainless bowl_0,aria01_214-1,1170,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1170.jpg,True,1408,1408,14947,0.0075396072766012396,True,
115,115,stainless bowl_0,aria01_214-1,1740,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1740.jpg,True,1408,1408,14863,0.0074972357631714875,True,
116,116,stainless bowl_0,aria01_214-1,210,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/210.jpg,True,1408,1408,14715,0.007422581191890496,True,
117,117,stainless bowl_0,aria01_214-1,1350,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1350.jpg,True,1408,1408,14444,0.007285882618801653,True,
118,118,stainless bowl_0,aria01_214-1,1290,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1290.jpg,True,1408,1408,14309,0.0072177855436466945,True,
119,119,stainless bowl_0,aria01_214-1,3810,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3810.jpg,True,1408,1408,14307,0.007216776698088843,True,
120,120,stainless bowl_0,aria01_214-1,1770,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1770.jpg,True,1408,1408,13935,0.0070291314243285125,True,
121,121,stainless bowl_0,aria01_214-1,3750,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3750.jpg,True,1408,1408,13838,0.006980202414772727,True,
122,122,stainless bowl_0,aria01_214-1,660,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/660.jpg,True,1408,1408,13385,0.0067516988959194215,True,
123,123,stainless bowl_0,aria01_214-1,4320,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/4320.jpg,True,1408,1408,13209,0.0066629204868285125,True,
124,124,stainless bowl_0,aria01_214-1,930,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/930.jpg,True,1408,1408,12606,0.006358753551136364,True,
125,125,stainless bowl_0,aria01_214-1,4350,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/4350.jpg,True,1408,1408,10645,0.005369580481663223,True,
126,126,stainless bowl_0,aria01_214-1,1920,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1920.jpg,True,1408,1408,9799,0.004942838810692149,True,
127,127,stainless bowl_0,aria01_214-1,60,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/60.jpg,True,1408,1408,9335,0.004708786641270661,True,
128,128,stainless bowl_0,aria01_214-1,1560,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1560.jpg,True,1408,1408,7751,0.003909780959452479,True,
129,129,stainless bowl_0,aria01_214-1,1890,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/1890.jpg,True,1408,1408,6358,0.003207120028409091,True,
130,130,stainless bowl_0,aria01_214-1,30,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/30.jpg,True,1408,1408,4135,0.002085788190857438,True,
131,131,stainless bowl_0,aria01_214-1,2310,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/2310.jpg,True,1408,1408,3271,0.0016499669098657024,True,
132,132,stainless bowl_0,aria01_214-1,3090,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/3090.jpg,True,1408,1408,2410,0.0012156588972107437,True,
133,133,stainless bowl_0,aria01_214-1,2280,/scratch/users/ntu/gwang016/datasets/Ego-Exo4D-Relation-Test/extracted/work/yuqian_fu/Ego/data_segswap_test/0099226c-9bec-44aa-ba43-2b90eb7b8379/aria01_214-1/2280.jpg,True,1408,1408,1683,0.0008489435369318181,True,
